Date,Nominal Price,Net Change,Change (%),Bid,Ask,P/E(x),High,Low,Previous Close,Share Volume (000),Turnover (000),Lot Size
2019-11-08,0.192,,,0.183,0.2,,0.192,0.192,0.195,10.0,2.0,
2019-11-07,0.195,,,0.183,0.199,,0.195,0.195,0.199,35.0,7.0,
2019-11-06,0.199,,,0.187,0.21,,,,0.199,0.0,0.0,
2019-11-05,0.199,,,0.187,0.21,,,,0.199,0.0,0.0,
2019-11-04,0.199,,,0.189,0.219,,,,0.199,0.0,0.0,
2019-10-31,0.199,,,0.19,0.2,,0.2,0.187,0.199,355.0,69.0,
2019-10-30,0.199,,,0.183,0.199,,,,0.2,0.0,0.0,
2019-10-29,0.2,,,0.182,0.2,,0.2,0.2,0.199,175.0,35.0,
2019-10-28,0.199,,,0.182,0.205,,,,0.199,0.0,0.0,
2019-10-25,0.199,,,0.188,0.199,,0.2,0.186,0.199,490.0,96.0,
2019-10-24,0.199,,,0.19,0.199,,0.2,0.199,0.199,840.0,168.0,
2019-10-23,0.199,,,0.19,0.199,,0.201,0.189,0.206,274.0,54.0,
2019-10-22,0.206,,,0.195,0.206,,0.206,0.206,0.216,15.0,3.0,
2019-10-21,0.216,,,0.191,0.224,,,,0.216,0.0,0.0,
2019-10-18,0.216,,,0.19,0.219,,,,0.216,0.0,0.0,
2019-10-17,0.216,,,0.192,0.216,,0.22,0.185,0.216,3305.0,662.0,
2019-10-16,0.216,,,0.216,0.226,,0.23,0.215,0.23,1135.0,252.0,
2019-10-15,0.23,,,0.22,0.23,,0.23,0.23,0.232,80.0,18.0,
2019-10-14,0.232,,,0.218,0.232,,,,0.232,0.0,0.0,
2019-10-11,0.232,,,0.226,0.232,,0.242,0.232,0.239,710.0,168.0,
2019-10-10,0.239,,,0.226,0.239,,0.24,0.235,0.235,75.0,18.0,
2019-10-09,0.235,,,0.226,0.236,,0.237,0.235,0.237,60.0,14.0,
2019-10-08,0.237,,,0.23,0.237,,0.244,0.225,0.245,1820.0,430.0,
2019-10-04,0.245,,,0.24,0.249,,0.27,0.246,0.27,2360.0,591.0,
2019-10-03,0.27,,,0.265,0.27,,0.31,0.265,0.31,8035.0,2430.0,
2019-10-02,0.31,,,0.3,0.31,,0.31,0.305,0.31,4010.0,1223.0,
2019-09-30,0.31,,,0.295,0.31,,0.315,0.29,0.31,3085.0,956.0,
2019-09-27,0.31,,,0.295,0.31,,0.315,0.275,0.305,3910.0,1196.0,
2019-09-26,0.305,,,0.29,0.305,,,,0.315,0.0,0.0,
2019-09-25,0.315,,,0.27,0.315,,0.315,0.27,0.305,515.0,149.0,
2019-09-24,0.305,,,0.295,0.3,,0.305,0.295,0.31,65.0,19.0,
2019-09-23,0.31,,,0.29,0.31,,0.31,0.3,0.315,725.0,220.0,
2019-09-20,0.315,,,0.305,0.315,,,,0.315,0.0,0.0,
2019-09-19,0.315,,,0.305,0.315,,0.315,0.315,0.32,210.0,66.0,
2019-09-18,0.32,,,0.31,0.32,,0.32,0.305,0.32,3475.0,1093.0,
2019-09-17,0.32,,,0.3,0.32,,0.32,0.3,0.32,2515.0,787.0,
2019-09-16,0.32,,,0.305,0.32,,0.32,0.3,0.32,90.0,28.0,
2019-09-13,0.32,,,0.295,0.32,,,,0.32,0.0,0.0,
2019-09-12,0.32,,,0.3,0.32,,,,0.32,0.0,0.0,
2019-09-11,0.32,,,0.31,0.32,,0.32,0.31,0.325,1040.0,333.0,
2019-09-10,0.325,,,0.315,0.33,,0.34,0.32,0.34,1595.0,520.0,
2019-09-09,0.34,,,0.335,0.34,,0.34,0.31,0.33,3203.0,1038.0,
2019-09-06,0.33,,,0.31,0.33,,0.33,0.31,0.32,755.0,238.0,
2019-09-05,0.32,,,0.32,0.33,,0.335,0.315,0.325,242.0,77.0,
2019-09-04,0.325,,,0.32,0.33,,0.345,0.33,0.325,260.0,87.0,
2019-09-03,0.325,,,0.32,0.34,,0.355,0.325,0.355,45.0,15.0,
2019-09-02,0.355,,,0.325,0.355,,0.355,0.335,0.35,65.0,22.0,
2019-08-30,0.35,,,0.325,0.355,,0.35,0.35,0.35,50.0,18.0,
2019-08-29,0.35,,,0.32,0.35,,,,0.35,2.0,1.0,
2019-08-28,0.35,,,0.32,0.35,,0.35,0.345,0.345,50.0,17.0,
2019-08-27,0.345,,,0.31,0.345,,0.345,0.335,0.335,20.0,7.0,
2019-08-26,0.335,,,0.315,0.335,,0.335,0.32,0.335,390.0,128.0,
2019-08-23,0.335,,,0.32,0.35,,,,0.335,0.0,0.0,
2019-08-22,0.335,,,0.325,0.335,,0.34,0.335,0.33,100.0,34.0,
2019-08-21,0.33,,,0.32,0.33,,0.33,0.325,0.33,140.0,46.0,
2019-08-20,0.33,,,0.32,0.33,,0.335,0.335,0.335,50.0,17.0,
2019-08-19,0.335,,,0.32,0.335,,0.335,0.32,0.335,135.0,45.0,
2019-08-16,0.335,,,0.315,0.335,,0.335,0.33,0.335,205.0,68.0,
2019-08-15,0.335,,,0.315,0.335,,0.335,0.315,0.335,335.0,110.0,
2019-08-14,0.335,,,0.315,0.335,,0.335,0.315,0.335,155.0,51.0,
2019-08-13,0.335,,,0.31,0.335,,0.335,0.335,0.335,15.0,5.0,
2019-08-12,0.335,,,0.31,0.335,,0.335,0.335,0.33,15.0,5.0,
2019-08-09,0.33,,,0.305,0.33,,0.33,0.305,0.33,180.0,57.0,
2019-08-08,0.33,,,0.32,0.33,,0.335,0.315,0.335,275.0,88.0,
2019-08-07,0.335,,,0.3,0.335,,0.335,0.33,0.33,120386.0,30098.0,
2019-08-06,0.33,,,0.3,0.33,,,,0.335,0.0,0.0,
2019-08-05,0.335,,,0.32,0.335,,0.335,0.31,0.335,439885.0,110000.0,
2019-08-02,0.335,,,0.315,0.335,,,,0.335,0.0,0.0,
2019-08-01,0.335,,,0.315,0.335,,0.335,0.305,0.325,315.0,100.0,
2019-07-31,0.325,,,0.31,0.325,,0.325,0.305,0.315,425.0,133.0,
2019-07-30,0.315,,,0.315,0.325,,0.365,0.31,0.35,1410.0,481.0,
2019-07-29,0.35,,,0.335,0.35,,0.35,0.34,0.35,205.0,70.0,
2019-07-26,0.35,,,0.345,0.35,,0.36,0.36,0.355,590.0,212.0,
2019-07-25,0.355,,,0.34,0.355,,0.355,0.335,0.35,830.0,294.0,
2019-07-24,0.35,,,0.34,0.35,,0.355,0.325,0.355,1030.0,356.0,
2019-07-23,0.355,,,0.335,0.355,,0.36,0.36,0.35,665.0,239.0,
2019-07-22,0.35,,,0.335,0.35,,0.365,0.35,0.335,640.0,233.0,
2019-07-19,0.335,,,0.31,0.335,,0.335,0.31,0.335,310.0,99.0,
2019-07-18,0.335,,,0.32,0.335,,,,0.34,0.0,0.0,
2019-07-17,0.34,,,0.32,0.345,,,,0.34,0.0,0.0,
2019-07-16,0.34,,,0.33,0.34,,0.345,0.34,0.34,575.0,198.0,
2019-07-15,0.34,,,0.32,0.34,,0.345,0.34,0.335,605.0,208.0,
2019-07-12,0.335,,,0.32,0.335,,0.34,0.335,0.34,110.0,37.0,
2019-07-11,0.34,,,0.335,0.34,,0.37,0.335,0.35,2565.0,911.0,
2019-07-10,0.35,,,0.33,0.35,,0.36,0.355,0.36,2200.0,791.0,
2019-07-09,0.36,,,0.335,0.36,,0.375,0.325,0.36,4245.0,1483.0,
2019-07-08,0.36,,,0.33,0.36,,0.375,0.335,0.37,110.0,37.0,
2019-07-05,0.37,,,0.33,0.37,,0.38,0.325,0.355,1220.0,457.0,
2019-07-04,0.355,,,0.355,0.37,,0.345,0.34,0.34,105.0,36.0,
2019-07-03,0.34,,,0.31,0.34,,0.34,0.325,0.32,75.0,24.0,
2019-07-02,0.32,,,0.31,0.325,,0.345,0.29,0.345,4585.0,1423.0,
2019-06-28,0.345,,,0.32,0.345,,0.345,0.3,0.345,3125.0,1011.0,
2019-06-27,0.345,,,0.335,0.345,,0.365,0.34,0.36,1340.0,462.0,
2019-06-26,0.36,,,0.34,0.36,,0.36,0.355,0.36,10.0,4.0,
2019-06-25,0.36,,,0.35,0.36,,0.36,0.355,0.365,105.0,38.0,
2019-06-24,0.365,,,0.345,0.365,,0.38,0.345,0.36,470.0,165.0,
2019-06-21,0.36,,,0.35,0.36,,0.385,0.36,0.365,180.0,66.0,
2019-06-20,0.365,,,0.355,0.365,,0.385,0.365,0.365,45.0,17.0,
2019-06-19,0.365,,,0.345,0.365,,0.365,0.345,0.36,265.0,94.0,
2019-06-18,0.36,,,0.335,0.36,,0.365,0.35,0.36,245.0,87.0,
2019-06-17,0.36,,,0.34,0.36,,0.375,0.335,0.365,190.0,69.0,
2019-06-14,0.365,,,0.35,0.365,,0.375,0.355,0.37,910.0,327.0,
2019-06-13,0.37,,,0.365,0.37,,0.37,0.36,0.365,160.0,58.0,
2019-06-12,0.365,,,0.355,0.365,,0.37,0.355,0.37,895.0,321.0,
2019-06-11,0.37,,,0.355,0.37,,0.37,0.365,0.37,375.0,137.0,
2019-06-10,0.37,,,0.355,0.37,,0.4,0.355,0.375,740.0,269.0,
2019-06-06,0.375,,,0.355,0.375,,0.385,0.355,0.375,545.0,200.0,
2019-06-05,0.375,,,0.355,0.375,,0.375,0.37,0.375,360.0,134.0,
2019-06-04,0.375,,,0.35,0.375,,0.38,0.37,0.37,140.0,52.0,
2019-06-03,0.37,,,0.355,0.37,,0.375,0.35,0.37,910.0,325.0,
2019-05-31,0.37,,,0.355,0.37,,0.38,0.345,0.37,655.0,234.0,
2019-05-30,0.37,,,0.355,0.37,,0.37,0.34,0.365,940.0,333.0,
2019-05-29,0.365,,,0.335,0.37,,0.38,0.32,0.375,2185.0,747.0,
2019-05-28,0.375,,,0.345,0.375,,0.385,0.365,0.37,115.0,43.0,
2019-05-27,0.37,,,0.335,0.37,,0.385,0.37,0.36,75.0,28.0,
2019-05-24,0.36,,,0.36,0.365,,0.36,0.29,0.36,9700.0,3123.0,
2019-05-23,0.36,,,0.35,0.36,,0.38,0.35,0.38,165.0,60.0,
2019-05-22,0.38,,,0.34,0.38,,0.385,0.385,0.385,40.0,15.0,
2019-05-21,0.385,,,0.34,0.385,,0.39,0.39,0.385,65.0,25.0,
2019-05-20,0.385,,,0.34,0.385,,0.385,0.385,0.385,50.0,19.0,
2019-05-17,0.385,,,0.37,0.385,,0.39,0.385,0.39,10.0,4.0,
2019-05-16,0.39,,,0.37,0.39,,0.395,0.395,0.395,5.0,2.0,
2019-05-15,0.395,,,0.365,0.395,,0.395,0.395,0.39,41.0,16.0,
2019-05-14,0.39,,,0.37,0.39,,0.45,0.385,0.385,2950.0,1314.0,
2019-05-10,0.385,,,0.37,0.385,,,,0.385,0.0,0.0,
2019-05-09,0.385,,,0.385,0.39,,,,0.375,0.0,0.0,
2019-05-08,0.375,,,0.385,0.39,,0.375,0.36,0.385,300.0,111.0,
2019-05-07,0.385,,,0.385,0.39,,0.39,0.375,0.39,255.0,96.0,
2019-05-06,0.39,,,0.39,0.395,,0.38,0.37,0.39,385.0,143.0,
2019-05-03,0.39,,,0.37,0.395,,0.39,0.365,0.385,280.0,105.0,
2019-05-02,0.385,,,0.36,0.39,,,,0.385,0.0,0.0,
2019-04-30,0.385,,,0.385,0.39,,,,0.385,0.0,0.0,
2019-04-29,0.385,,,0.365,0.385,,,,0.385,10.0,4.0,
2019-04-26,0.385,,,0.375,0.385,,0.39,0.385,0.385,15.0,6.0,
2019-04-25,0.385,,,0.375,0.385,,0.39,0.385,0.385,30.0,12.0,
2019-04-24,0.385,,,0.37,0.385,,0.39,0.37,0.38,570.0,214.0,
2019-04-23,0.38,,,0.375,0.38,,0.39,0.38,0.39,485.0,187.0,
2019-04-18,0.39,,,0.38,0.39,,0.39,0.385,0.39,395.0,153.0,
2019-04-17,0.39,,,0.38,0.39,,0.39,0.38,0.38,110.0,42.0,
2019-04-16,0.38,,,0.375,0.385,,0.39,0.375,0.39,1340.0,516.0,
2019-04-15,0.39,,,0.38,0.39,,0.41,0.39,0.41,1820.0,718.0,
2019-04-12,0.41,,,0.395,0.41,,0.415,0.39,0.395,1060.0,432.0,
2019-04-11,0.395,,,0.38,0.395,,0.405,0.395,0.395,150.0,60.0,
2019-04-10,0.395,,,0.39,0.4,,0.4,0.39,0.4,1245.0,487.0,
2019-04-09,0.4,,,0.395,0.405,,0.41,0.39,0.42,3095.0,1223.0,
2019-04-08,0.42,,,0.39,0.43,,0.42,0.42,0.4,1105.0,464.0,
2019-04-04,0.4,,,0.395,0.405,,0.405,0.395,0.375,1145.0,462.0,
2019-04-03,0.375,,,0.365,0.375,,0.4,0.36,0.38,1265.0,481.0,
2019-04-02,0.38,,,0.36,0.39,,,,0.38,0.0,0.0,
2019-04-01,0.38,,,0.37,0.38,,,,0.38,0.0,0.0,
2019-03-29,0.38,,,0.375,0.38,,0.38,0.38,0.38,405.0,154.0,
2019-03-28,0.38,,,0.375,0.38,,0.38,0.37,0.375,900.0,336.0,
2019-03-27,0.375,,,0.375,0.38,,0.38,0.375,0.385,82.0,31.0,
2019-03-26,0.385,,,0.37,0.385,,0.39,0.365,0.385,2740.0,1035.0,
2019-03-25,0.385,,,0.37,0.395,,0.39,0.36,0.39,2922.0,1095.0,
2019-03-22,0.39,,,0.385,0.4,,0.4,0.375,0.4,2465.0,963.0,
2019-03-21,0.4,,,0.4,0.41,,0.4,0.375,0.395,3200.0,1228.0,
2019-03-20,0.395,,,0.395,0.4,,0.4,0.385,0.39,1015.0,399.0,
2019-03-19,0.39,,,0.385,0.39,,0.4,0.38,0.405,1435.0,552.0,
2019-03-18,0.405,,,0.39,0.405,,,,0.41,0.0,0.0,
2019-03-15,0.41,,,0.395,0.41,,0.41,0.4,0.4,50.0,20.0,
2019-03-14,0.4,,,0.395,0.4,,0.4,0.39,0.4,165.0,65.0,
2019-03-13,0.4,,,0.395,0.4,,0.4,0.39,0.4,65.0,26.0,
2019-03-12,0.4,,,0.395,0.4,,,,0.405,0.0,0.0,
2019-03-11,0.405,,,0.395,0.41,,0.405,0.4,0.41,510.0,204.0,
2019-03-08,0.41,,,0.4,0.415,,0.41,0.4,0.415,50.0,20.0,
2019-03-07,0.415,,,0.395,0.415,,0.415,0.4,0.4,1010.0,409.0,
2019-03-06,0.4,,,0.395,0.405,,0.42,0.395,0.415,1495.0,603.0,
2019-03-05,0.415,,,0.41,0.42,,0.42,0.405,0.425,1990.0,820.0,
2019-03-04,0.425,,,0.41,0.435,,0.44,0.405,0.445,1215.0,507.0,
2019-03-01,0.445,,,0.43,0.445,,0.445,0.44,0.445,45.0,20.0,
2019-02-28,0.445,,,0.425,0.445,,0.45,0.425,0.445,1050.0,451.0,
2019-02-27,0.445,,,0.43,0.445,,0.45,0.44,0.45,885.0,394.0,
2019-02-26,0.45,,,0.435,0.455,,0.45,0.43,0.435,155.0,68.0,
2019-02-25,0.435,,,0.43,0.44,,0.44,0.435,0.435,745.0,325.0,
2019-02-22,0.435,,,0.43,0.435,,0.435,0.42,0.435,555.0,240.0,
2019-02-21,0.435,,,0.425,0.435,,0.435,0.435,0.43,405.0,176.0,
2019-02-20,0.43,,,0.45,0.46,,0.465,0.43,0.435,840.0,376.0,
2019-02-19,0.435,,,0.43,0.435,,0.435,0.43,0.43,425.0,184.0,
2019-02-18,0.43,,,0.41,0.43,,0.43,0.4,0.43,160.0,66.0,
2019-02-15,0.43,,,0.42,0.43,,0.435,0.41,0.43,155.0,67.0,
2019-02-14,0.43,,,0.42,0.43,,,,0.43,0.0,0.0,
2019-02-13,0.43,,,0.41,0.43,,0.43,0.425,0.435,145.0,62.0,
2019-02-12,0.435,,,0.415,0.435,,0.435,0.435,0.435,20.0,9.0,
2019-02-11,0.435,,,0.41,0.435,,0.44,0.415,0.425,145.0,61.0,
2019-02-08,0.425,,,0.41,0.425,,0.425,0.41,0.435,705.0,293.0,
2019-02-04,0.435,,,0.42,0.435,,0.435,0.415,0.445,270.0,114.0,
2019-02-01,0.445,,,0.42,0.445,,0.445,0.44,0.44,95.0,42.0,
2019-01-31,0.44,,,0.425,0.46,,0.445,0.425,0.445,210.0,92.0,
2019-01-30,0.445,,,0.45,0.455,,0.45,0.42,0.445,145.0,65.0,
2019-01-29,0.445,,,0.415,0.445,,0.445,0.435,0.435,90.0,39.0,
2019-01-28,0.435,,,0.435,0.44,,0.445,0.42,0.435,270.0,118.0,
2019-01-25,0.435,,,0.415,0.435,,0.435,0.41,0.44,2380.0,1005.0,
2019-01-24,0.44,,,0.44,0.45,,0.45,0.44,0.45,155.0,69.0,
2019-01-23,0.45,,,0.445,0.45,,0.475,0.43,0.48,3386.0,1526.0,
2019-01-22,0.48,,,0.465,0.48,,0.485,0.46,0.49,320.0,151.0,
2019-01-21,0.49,,,0.455,0.49,,,,0.49,0.0,0.0,
2019-01-18,0.49,,,0.48,0.49,,0.49,0.48,0.49,115.0,56.0,
2019-01-17,0.49,,,0.48,0.495,,0.495,0.48,0.49,875.0,422.0,
2019-01-16,0.49,,,0.49,0.5,,0.5,0.49,0.5,430.0,213.0,
2019-01-15,0.5,,,0.49,0.5,,0.51,0.49,0.495,10420.0,5213.0,
2019-01-14,0.495,,,0.53,0.54,,0.53,0.495,0.52,3800.0,1910.0,
2019-01-11,0.52,,,0.5,0.51,,0.56,0.47,0.53,21015.0,10935.0,
2019-01-10,0.53,,,0.52,0.53,,0.53,0.495,0.51,16472.0,8440.0,
2019-01-09,0.51,,,0.5,0.51,,0.53,0.495,0.5,16365.0,8308.0,
2019-01-08,0.5,,,0.48,0.5,,,,0.5,0.0,0.0,
2019-01-07,0.5,,,0.48,0.5,,0.5,0.48,0.5,1025.0,507.0,
2019-01-04,0.5,,,0.485,0.5,,0.5,0.5,0.5,55.0,28.0,
2019-01-03,0.5,,,0.49,0.5,,0.5,0.495,0.5,260.0,129.0,
2019-01-02,0.5,,,0.485,0.5,,0.5,0.5,0.495,140.0,70.0,
2018-12-31,0.495,,,0.49,0.5,,0.5,0.495,0.5,700.0,347.0,
2018-12-28,0.5,,,0.495,0.5,,0.55,0.49,0.53,2243.0,1120.0,
2018-12-27,0.53,,,0.54,0.55,,0.54,0.49,0.53,1870.0,947.0,
2018-12-24,0.53,,,0.53,0.54,,0.53,0.53,0.54,5.0,3.0,
2018-12-21,0.54,,,0.53,0.54,,0.54,0.52,0.54,345.0,183.0,
2018-12-20,0.54,,,0.55,0.56,,0.55,0.48,0.55,2210.0,1134.0,
2018-12-19,0.55,,,0.55,0.56,,0.56,0.55,0.59,115.0,63.0,
2018-12-18,0.59,,,0.56,0.59,,,,0.59,0.0,0.0,
2018-12-17,0.59,,,0.55,0.59,,0.59,0.56,0.61,105.0,61.0,
2018-12-14,0.61,,,0.56,0.61,,,,0.61,0.0,0.0,
2018-12-13,0.61,,,0.63,0.65,,0.63,0.59,0.53,1925.0,1162.0,
2018-12-12,0.53,,,0.52,0.54,,0.55,0.53,0.55,345.0,183.0,
2018-12-11,0.55,,,0.54,0.56,,0.56,0.54,0.56,930.0,508.0,
2018-12-10,0.56,,,0.56,0.59,,0.56,0.56,0.58,148.0,83.0,
2018-12-07,0.58,,,0.58,0.6,,,,0.57,0.0,0.0,
2018-12-06,0.57,,,0.57,0.59,,0.58,0.57,0.6,245.0,141.0,
2018-12-05,0.6,,,0.58,0.6,,,,0.6,0.0,0.0,
2018-12-04,0.6,,,0.59,0.61,,,,0.6,0.0,0.0,
2018-12-03,0.6,,,0.59,0.61,,0.63,0.58,0.6,9585.0,5763.0,
2018-11-30,0.6,,,0.59,0.61,,0.6,0.58,0.58,65.0,38.0,
2018-11-29,0.58,,,0.58,0.61,,0.61,0.58,0.61,310.0,185.0,
2018-11-28,0.61,,,0.58,0.61,,,,0.61,0.0,0.0,
2018-11-27,0.61,,,0.58,0.62,,0.62,0.58,0.6,110.0,65.0,
2018-11-26,0.6,,,0.6,0.62,,0.63,0.6,0.61,255.0,159.0,
2018-11-23,0.61,,,0.59,0.61,,0.63,0.63,0.63,105.0,66.0,
2018-11-22,0.63,,,0.6,0.63,,0.63,0.63,0.63,255.0,161.0,
2018-11-21,0.63,,,0.62,0.63,,0.63,0.61,0.61,940.0,582.0,
2018-11-20,0.61,,,0.58,0.61,,0.61,0.61,0.61,10.0,6.0,
2018-11-19,0.61,,,0.59,0.61,,,,0.61,0.0,0.0,
2018-11-16,0.61,,,0.58,0.61,,0.61,0.59,0.65,295.0,177.0,
2018-11-15,0.65,,,0.58,0.65,,0.66,0.59,0.58,410.0,261.0,
2018-11-14,0.58,,,0.56,0.58,,,,0.58,5.0,3.0,
2018-11-13,0.58,,,0.56,0.59,,0.58,0.58,0.58,180.0,104.0,
2018-11-12,0.58,,,0.58,0.59,,0.58,0.56,0.57,110.0,62.0,
2018-11-09,0.57,,,0.57,0.58,,,,0.57,0.0,0.0,
2018-11-08,0.57,,,0.56,0.59,,0.57,0.57,0.59,320.0,182.0,
2018-11-07,0.59,,,0.57,0.59,,,,0.59,0.0,0.0,
2018-11-06,0.59,,,0.58,0.59,,0.59,0.58,0.58,250.0,147.0,
2018-11-05,0.58,,,0.57,0.58,,0.59,0.57,0.58,400.0,231.0,
2018-11-02,0.58,,,0.58,0.59,,,,0.58,0.0,0.0,
2018-11-01,0.58,,,0.58,0.59,,,,0.58,0.0,0.0,
2018-10-31,0.58,,,0.57,0.58,,0.59,0.58,0.6,149.0,87.0,
2018-10-30,0.6,,,0.58,0.6,,0.6,0.53,0.6,975.0,543.0,
2018-10-29,0.6,,,0.59,0.6,,0.61,0.6,0.59,535.0,321.0,
2018-10-26,0.59,,,0.58,0.59,,0.59,0.58,0.58,480.0,279.0,
2018-10-25,0.58,,,0.57,0.58,,0.59,0.58,0.6,455.0,266.0,
2018-10-24,0.6,,,0.59,0.61,,0.61,0.6,0.6,635.0,383.0,
2018-10-23,0.6,,,0.59,0.6,,0.61,0.6,0.61,268.0,162.0,
2018-10-22,0.61,,,0.6,0.61,,0.61,0.6,0.6,330.0,199.0,
2018-10-19,0.6,,,0.59,0.6,,0.6,0.59,0.61,575.0,344.0,
2018-10-18,0.61,,,0.59,0.62,,0.63,0.59,0.6,234.0,143.0,
2018-10-16,0.6,,,0.6,0.62,,0.6,0.6,0.6,45.0,27.0,
2018-10-15,0.6,,,0.59,0.6,,0.6,0.6,0.6,350.0,210.0,
2018-10-12,0.6,,,0.58,0.6,,0.61,0.58,0.6,1339.0,797.0,
2018-10-11,0.6,,,0.6,0.62,,0.64,0.58,0.64,620.0,368.0,
2018-10-10,0.64,,,0.63,0.64,,0.65,0.64,0.65,814.0,528.0,
2018-10-09,0.65,,,0.64,0.65,,0.65,0.65,0.65,440.0,286.0,
2018-10-08,0.65,,,0.64,0.65,,0.66,0.64,0.65,825.0,536.0,
2018-10-05,0.65,,,0.65,0.67,,0.67,0.65,0.65,1276.0,833.0,
2018-10-04,0.65,,,0.65,0.66,,0.65,0.65,0.65,675.0,439.0,
2018-10-03,0.65,,,0.65,0.66,,0.66,0.65,0.67,645.0,420.0,
2018-10-02,0.67,,,0.62,0.67,,0.67,0.65,0.65,40.0,26.0,
2018-09-28,0.65,,,0.65,0.67,,0.65,0.65,0.65,415.0,270.0,
2018-09-27,0.65,,,0.65,0.66,,0.66,0.65,0.66,580.0,377.0,
2018-09-26,0.66,,,0.65,0.66,,0.68,0.65,0.65,640.0,420.0,
2018-09-24,0.65,,,0.64,0.66,,0.65,0.65,0.65,700.0,455.0,
2018-09-21,0.65,,,0.64,0.65,,0.65,0.64,0.65,2370.0,1539.0,
2018-09-20,0.65,,,0.65,0.66,,0.66,0.65,0.65,188.0,122.0,
2018-09-19,0.65,,,0.65,0.67,,0.65,0.65,0.65,5.0,3.0,
2018-09-18,0.65,,,0.65,0.66,,0.67,0.65,0.68,1355.0,885.0,
2018-09-17,0.68,,,0.67,0.68,,0.7,0.67,0.69,485.0,336.0,
2018-09-14,0.69,,,0.67,0.69,,0.7,0.67,0.69,1795.0,1252.0,
2018-09-13,0.69,,,0.68,0.69,,0.7,0.69,0.69,2265.0,1579.0,
2018-09-12,0.69,,,0.68,0.69,,0.69,0.67,0.7,2375.0,1627.0,
2018-09-11,0.7,,,0.68,0.7,,0.7,0.68,0.7,510.0,353.0,
2018-09-10,0.7,,,0.69,0.7,,0.7,0.68,0.69,1010.0,695.0,
2018-09-07,0.69,,,0.69,0.7,,0.71,0.69,0.69,3260.0,2281.0,
2018-09-06,0.69,,,0.68,0.69,,0.69,0.66,0.67,2160.0,1453.0,
2018-09-05,0.67,,,0.66,0.68,,0.67,0.66,0.66,2225.0,1473.0,
2018-09-04,0.66,,,0.64,0.66,,0.66,0.61,0.63,2270.0,1433.0,
2018-09-03,0.63,,,0.62,0.64,,0.63,0.56,0.6,1965.0,1185.0,
2018-08-31,0.6,,,0.58,0.6,,0.6,0.6,0.59,10.0,6.0,
2018-08-30,0.59,,,0.59,0.6,,0.59,0.59,0.59,145.0,86.0,
2018-08-29,0.59,,,0.58,0.59,,0.63,0.58,0.62,1060.0,641.0,
2018-08-28,0.62,,,0.6,0.62,,0.62,0.57,0.6,1250.0,748.0,
2018-08-27,0.6,,,0.6,0.61,,0.6,0.56,0.59,1575.0,919.0,
2018-08-24,0.59,,,0.57,0.59,,0.59,0.58,0.58,335.0,196.0,
2018-08-23,0.58,,,0.56,0.58,,0.58,0.54,0.59,505.0,280.0,
2018-08-22,0.59,,,0.57,0.59,,0.59,0.56,0.57,365.0,211.0,
2018-08-21,0.57,,,0.53,0.57,,0.57,0.53,0.56,1120.0,603.0,
2018-08-20,0.56,,,0.55,0.58,,0.58,0.56,0.59,260.0,146.0,
2018-08-17,0.59,,,0.58,0.59,,0.59,0.54,0.57,1445.0,823.0,
2018-08-16,0.57,,,0.57,0.58,,0.57,0.53,0.55,1660.0,909.0,
2018-08-15,0.55,,,0.55,0.56,,0.6,0.55,0.59,945.0,546.0,
2018-08-14,0.59,,,0.58,0.6,,0.62,0.54,0.56,1630.0,941.0,
2018-08-13,0.56,,,0.56,0.57,,0.61,0.56,0.6,325.0,190.0,
2018-08-10,0.6,,,0.59,0.6,,0.62,0.6,0.62,1095.0,660.0,
2018-08-09,0.62,,,0.61,0.63,,0.64,0.51,0.52,5240.0,3115.0,
2018-08-08,0.52,,,0.52,0.53,,0.53,0.47,0.52,565.0,291.0,
2018-08-07,0.52,,,0.51,0.53,,0.52,0.51,0.52,275.0,143.0,
2018-08-06,0.52,,,0.52,0.54,,0.52,0.51,0.52,730.0,378.0,
2018-08-03,0.52,,,0.52,0.53,,0.53,0.52,0.54,370.0,193.0,
2018-08-02,0.54,,,0.54,0.55,,0.54,0.52,0.53,480.0,254.0,
2018-08-01,0.53,,,0.53,0.55,,0.56,0.52,0.55,1650.0,883.0,
2018-07-31,0.55,,,0.55,0.56,,0.56,0.55,0.56,390.0,215.0,
2018-07-30,0.56,,,0.55,0.56,,0.58,0.55,0.58,480.0,269.0,
2018-07-27,0.58,,,0.58,0.59,,0.59,0.55,0.55,13340.0,7349.0,
2018-07-26,0.55,,,0.55,0.57,,0.57,0.55,0.57,345.0,191.0,
2018-07-25,0.57,,,0.57,0.58,,0.59,0.57,0.57,525.0,305.0,
2018-07-24,0.57,,,0.57,0.58,,0.58,0.57,0.58,360.0,208.0,
2018-07-23,0.58,,,0.58,0.59,,0.58,0.58,0.58,130.0,75.0,
2018-07-20,0.58,,,0.58,0.59,,0.58,0.57,0.58,280.0,162.0,
2018-07-19,0.58,,,0.57,0.59,,0.59,0.58,0.6,575.0,335.0,
2018-07-18,0.6,,,0.59,0.6,,0.6,0.59,0.6,435.0,260.0,
2018-07-17,0.6,,,0.6,0.61,,0.6,0.6,0.6,660.0,396.0,
2018-07-16,0.6,,,0.59,0.6,,0.6,0.57,0.59,320.0,191.0,
2018-07-13,0.59,,,0.58,0.6,,0.61,0.59,0.6,2165.0,1297.0,
